timestep,episode,reward,max_x_pos,flag_get,deaths,frames,time_left
10000,0,-415.0,40,0,0,2005,0
10000,1,-415.0,40,0,0,2005,0
10000,2,-415.0,40,0,0,2005,0
10000,3,-415.0,40,0,0,2005,0
10000,4,-415.0,40,0,0,2005,0
20000,0,1225.0,1305,0,0,114,378
20000,1,1225.0,1305,0,0,114,378
20000,2,1225.0,1305,0,0,114,378
20000,3,1225.0,1305,0,0,114,378
20000,4,1225.0,1305,0,0,114,378
30000,0,226.0,322,0,0,209,359
30000,1,226.0,322,0,0,209,359
30000,2,226.0,322,0,0,209,359
30000,3,226.0,322,0,0,209,359
30000,4,226.0,322,0,0,209,359
40000,0,212.0,322,0,0,279,345
40000,1,212.0,322,0,0,279,345
40000,2,212.0,322,0,0,279,345
40000,3,212.0,322,0,0,279,345
40000,4,212.0,322,0,0,279,345
50000,0,328.0,405,0,0,96,381
50000,1,328.0,405,0,0,96,381
50000,2,328.0,405,0,0,96,381
50000,3,328.0,405,0,0,96,381
50000,4,328.0,405,0,0,96,381
60000,0,398.0,465,0,0,50,391
60000,1,398.0,465,0,0,50,391
60000,2,398.0,465,0,0,50,391
60000,3,398.0,465,0,0,50,391
60000,4,398.0,465,0,0,50,391
70000,0,334.0,407,0,0,80,385
70000,1,334.0,407,0,0,80,385
70000,2,334.0,407,0,0,80,385
70000,3,334.0,407,0,0,80,385
70000,4,334.0,407,0,0,80,385
80000,0,1226.0,1306,0,0,113,378
80000,1,1226.0,1306,0,0,113,378
80000,2,1226.0,1306,0,0,113,378
80000,3,1226.0,1306,0,0,113,378
80000,4,1226.0,1306,0,0,113,378
90000,0,406.0,473,0,0,49,391
90000,1,406.0,473,0,0,49,391
90000,2,406.0,473,0,0,49,391
90000,3,406.0,473,0,0,49,391
90000,4,406.0,473,0,0,49,391
100000,0,473.0,539,0,0,55,390
100000,1,473.0,539,0,0,55,390
100000,2,473.0,539,0,0,55,390
100000,3,473.0,539,0,0,55,390
100000,4,473.0,539,0,0,55,390
110000,0,493.0,562,0,0,60,389
110000,1,493.0,562,0,0,60,389
110000,2,493.0,562,0,0,60,389
110000,3,493.0,562,0,0,60,389
110000,4,493.0,562,0,0,60,389
120000,0,274.0,337,0,0,29,395
120000,1,274.0,337,0,0,29,395
120000,2,274.0,337,0,0,29,395
120000,3,274.0,337,0,0,29,395
120000,4,274.0,337,0,0,29,395
130000,0,1195.0,1306,0,0,269,347
130000,1,1195.0,1306,0,0,269,347
130000,2,1195.0,1306,0,0,269,347
130000,3,1195.0,1306,0,0,269,347
130000,4,1195.0,1306,0,0,269,347
140000,0,405.0,472,0,0,47,391
140000,1,405.0,472,0,0,47,391
140000,2,405.0,472,0,0,47,391
140000,3,405.0,472,0,0,47,391
140000,4,405.0,472,0,0,47,391
150000,0,271.0,335,0,0,30,394
150000,1,271.0,335,0,0,30,394
150000,2,271.0,335,0,0,30,394
150000,3,271.0,335,0,0,30,394
150000,4,271.0,335,0,0,30,394
160000,0,226.0,322,0,0,206,359
160000,1,226.0,322,0,0,206,359
160000,2,226.0,322,0,0,206,359
160000,3,226.0,322,0,0,206,359
160000,4,226.0,322,0,0,206,359
170000,0,492.0,561,0,0,57,389
170000,1,492.0,561,0,0,57,389
170000,2,492.0,561,0,0,57,389
170000,3,492.0,561,0,0,57,389
170000,4,492.0,561,0,0,57,389
180000,0,403.0,470,0,0,49,391
180000,1,403.0,470,0,0,49,391
180000,2,403.0,470,0,0,49,391
180000,3,403.0,470,0,0,49,391
180000,4,403.0,470,0,0,49,391
190000,0,390.0,459,0,0,59,389
190000,1,390.0,459,0,0,59,389
190000,2,390.0,459,0,0,59,389
190000,3,390.0,459,0,0,59,389
190000,4,390.0,459,0,0,59,389
200000,0,226.0,322,0,0,209,359
200000,1,226.0,322,0,0,209,359
200000,2,226.0,322,0,0,209,359
200000,3,226.0,322,0,0,209,359
